docid	allcopiesofwork	author	bestseller	contrast4reviewed	copiesin25yrs	earlyedition	firstpub	gender	heath	imprint	inferreddate	lastname	latestcomp	mostdiscussed	nationality	norton	nortonshort	preregistered	recordid	reviewed	title	inferrednation
uc2.ark+=13960=t1wd3q923	15.0	Holmes, Oliver Wendell	False	False	2.0	True	1861.0	m	False	Boston;Ticknor and Fields;1861.	1861	Holmes	1861	False	us	False	False	False	1692752.0	True	Elsie Venner;	us
uiuo.ark+=13960=t0tq6hk31	2.0	Ponsonby, Emily	False	False	2.0	True	1851.0	f	False	London;Colburn;1851.	1851	Ponsonby	1851	False	uk	False	False	False	8718921.0	True	Clare Abbey, or, The trials of youth	uk
nyp.33433076060049	5.0	Palmer, Frederick	False	True	5.0	True	1903.0	m	False	New York;Charles Scribner's Sons;1903.	1903	Palmer	1903	False	us	False	False	False	8679170.0	False	The vagabond	us
uc2.ark+=13960=t08w3g41f	2.0	Quiller-Couch, Arthur	False	False	2.0	True	1907.0	m	False	London;Methuen & co.;1907	1907	Quiller-Couch	1907	False	uk	False	False	False	7695431.0	True	Major Vigoureux	uk
uc1.b3553065	1.0	Shellabarger, Samuel	True	False	1.0	True			False	Boston|Little, Brown|1953	1953	Shellabarger	1953	False		False	False	False	1029374.0	False	Lord Vanity	us
mdp.39015063941481	2.0	McCutcheon, George Barr,	True	False	2.0	True	1908.0		False	New York;Dodd, Mead & company;1908.	1908	McCutcheon	1908	False		False	False	False	284313.0	False	The man from Brodney's	us
mdp.39015059415789		Nicholson, Meredith	True	True			1907.0	m	False	Indianapolis|The Bobbs-Merrill company|1907	1907	Nicholson	1907	False	us	False	False	False	160678.0	False	The port of missing men	us
mdp.39015030727997	3.0	Chase, Mary Ellen	True	False	3.0	True			False	New York|The Macmillan company|1941.	1941	Chase	1941	False		False	False	False	625020.0	False	Windswept	us
uiuo.ark+=13960=t5j96qq51	3.0	Oliphant, Margaret	False	False	3.0	True	1851.0	f	False	London;H. Colburn;1851.	1851	Oliphant	1851	False	uk	False	False	False	8721569.0	True	Merkland	uk
uc1.$b799928	1.0	Swift, John Franklin	False	False	1.0	True	1870.0	m	False	New York;Carleton;San Francisco;A. Roman & Co.;1878.	1878	Swift	1870	False	us	False	False	False	7939769.0	True	Robert Greathouse	us
mdp.39015062084390	4.0	Nabokov, Vladimir	True	False	2.0	True	1955.0	m	False	New York|Putnam|c1955.	1955	Nabokov	1955	False	ru	False	False	True	666559.0	False	Lolita	ru
nyp.33433074873880		Scott, Walter,	True	False			1810.0	m	False		1810	Scott	1810	False	uk	False	False	False		False	The lady of the lake	uk
njp.32101068162971		Aïdé, Hamilton	False	False			1880.0	m	False	London;Hurst and Blackett;1880.	1880	Aïdé	1880	False	uk	False	False	False	8722370.0	True	Poet and peer	uk
mdp.39015035340093	2.0	Chopin, Kate	False	False	1.0	False			True	New York|Capricorn Books|1964	1964	Chopin	1904	False		True	False	False	1113056.0	False	The awakening	us
mdp.39015008221700	2.0	Antin, Mary	True	False	2.0	True			True	Boston;New York;Houghton Mifflin Co.;1912.	1912	Antin	1912	False		False	False	False	2490064.0	False	The promised land	guess: us
nyp.33433074797519	2.0	Brady, Cyrus Townsend	False	True	2.0	True	1903.0	m	False	New York;and London;Harper & brothers;1903.	1903	Brady	1903	False	us	False	False	False	7915114.0	False	The bishop;	us
mdp.39015064414876		Yonge, Charlotte M	False	True			1879.0	f	False	London;Macmillan;1879.	1879	Yonge	1879	False	uk	False	False	False	1776404.0	False	Magnum bonum, or Mother Carey's brood	uk
mdp.39015014862471	1.0	Yerby, Frank	True	False	1.0	True			False	N.Y.|Dial Press|1950.	1950	Yerby	1950	False		False	False	False	1189213.0	False	Floodtide	guess: us
uc2.ark+=13960=t03x84h2d	1.0	Harte, Bret	False	False	1.0	True	1902.0	m	False	Boston;Houghton-Mifflin;1902.	1902	Harte	1902	False	us	False	False	False	1027392.0	True	Openings in the old trail	us
uiuo.ark+=13960=t3708cf7k	3.0	Belfast, Frederick Richard Chichester	False	True	3.0	True	1852.0	m	False	London;1852.	1852	Belfast	1852	False	uk	False	False	False	8719685.0	False	The farce of life	uk
mdp.39015053262294	2.0	Jokai, Mór	False	True	1.0	True	1877.0	m	False	Boston;L. C. Page;1899.	1899	Jokai	1877	False	hungary	False	False	False	1327216.0	False	Pretty Michal	hungary
mdp.39015002176801	1.0	Hammett, Dashiell	False	False	1.0	True	1934.0	m	False	New York|A.A. Knopf|1934.	1934	Hammett	1934	False	us	False	False	False	434721.0	True	The Thin Man	us
mdp.39015078574335	37.0	Wyss, Johann David,	True	False	2.0	True	1812.0		False	London;Printed for M.J. Godwin and co., at the Juvenile library;1818.	1818	Wyss	1812	False		False	False	False	1423409.0	False	The Swiss family Robinson	swi
uc2.ark+=13960=t15m62b69		Porter, Eleanor H.	True	False			1918.0		False		1918	Porter	1918	False		False	False	False	7669521.0	False	Oh, money! money!	us
uc1.b4097312	5.0	Fallada, Hans	True	False	4.0	True			False	New York|Grosset & Dunlap|c1933.	1933	Fallada	1933	False		False	False	False	6152758.0	False	Little man, what now?	ger
loc.ark+=13960=t9f48g02g	1.0	Taylor, Bayard	False	True	1.0	True	1899.0	m	False	New York;Putnam;1899.	1899	Taylor	1864	False	us	False	False	False	9184614.0	False	John Godfrey's fortunes	us
uiuo.ark+=13960=t3rv0xg5x	6.0	Elton, Arthur Hallam	False	True	6.0	True	1857.0	m	False	London;Smith, Elder;1857.	1857	Elton	1857	False	uk	False	False	False	6678048.0	False	Below the surface	uk
uc2.ark+=13960=t20c4ss2f	1.0	Harris, Joel Chandler	False	False	1.0	True			True	New York;Collier;1887.	1887	Harris	1887	False		False	False	False	7680325.0	False	Free Joe	us
njp.32101065848226		Murray, David Christie	False	True			1889.0	m	False	London;New York;Macmillan and Co.;1889.	1889	Murray	1889	False	uk	False	False	False	8669682.0	False	Schwartz	uk
uc1.$b741779	2.0	O'Connor, Frank	False	False	1.0	True			False	New York|The Macmillan company|1931.	1931	O'Connor	1931	False		False	True	False	8230678.0	False	Guests of the nation	uk
mdp.39015002742305	1.0	Rodker, John	False	False	1.0	True	1929.0	m	False	London|The Aquila press|1929.	1929	Rodker	1929	False	uk	False	False	False	1911155.0	True	Adolphe 1920	uk
uc2.ark+=13960=t2g737p22	2.0	Rinehart, Mary Roberts	True	False	2.0	True	1910.0		False	New York;Review of Reviews;1910.	1910	Rinehart	1910	False		False	False	False	7671087.0	False	The window at the White Cat	us
mdp.39015063953890	3.0	Russell, William Clark	False	False	3.0	True	1889.0	m	False	London;New York;Macmillan;1889.	1889	Russell	1889	False	uk	False	False	False	8721437.0	True	Marooned	uk
mdp.39015013402485		Hughes, Thomas	False	False			1859.0	m	False	New York;Macmillan and co.;1883.	1883	Hughes	1859	False	uk	False	False	False	7707743.0	True	Tom Brown at Oxford	uk
mdp.49015000541525	1.0	Major, Charles	True	False	1.0	False			False	New York|Grosset & Dunlap|1929, 1902].	1929	Major	1902	False		False	False	False	4436195.0	False	Dorothy Vernon of Haddon Hall	us
uc1.b4104982	7.0	Burnett, Frances Hodgson	False	False	3.0	True	1877.0	f	False	New York;Scribner;Armstrong & company;1877.	1877	Burnett	1877	False	us	False	False	False	323694.0	True	That lass o' Lowrie's	uk
uc1.b3862825		Forester, C. S. (Cecil Scott)	False	True			1938.0	m	False	New York|Grosset & Dunlap|c1939	1939	Forester	1938	False	uk	False	False	False	6737451.0	False	Ship of the line.	uk
uiuo.ark+=13960=t1pg1z41b	7.0	Barry, William Francis	False	False	6.0	True	1887.0	m	False	London;New York;Macmillan and Co.;1887.	1887	Barry	1887	False	uk	False	False	False	8721815.0	True	The new Antigone	uk
uiuo.ark+=13960=t4hm5w02c	3.0	Noble, Frances	False	True	3.0	True	1879.0	u	False	London;Samuel Tinsley;1879.	1879	Noble	1879	False		False	False	False	8724109.0	False	Violet Mortimer	guess: non-us
pst.000005602179	1.0	Cohen, Octavus Roy	False	True	1.0	True	1934.0	m	False	New York|London|D. Appleton-Century company, incorporated|1934.	1934	Cohen	1934	False	us	False	False	False	7031515.0	False	Scrambled eggs / | $c: by Octavus Roy Cohen.	us
mdp.39015063916590	1.0	Ford, Leslie	False	True	1.0	True	1934.0	f	False	New York|Farrar & Rinehart, inc.|c1934	1934	Ford	1934	False	us	False	False	False	281338.0	False	Mr. Pinkerton goes to Scotland Yard, | $c: by David Frome [pseud.] illustrated by Edward Calman.	us
mdp.39015024086434	3.0	Hawes, Charles Boardman 	False	False	3.0	True	1923.0	m	False	Boston|The Atlantic Monthly Press|c1923.	1923	Hawes	1923	False	us	False	False	False	1031354.0	True	The Dark Frigate: wherein is told the story of Philip Marsham who lived in the time of King Charles and was bred a sailor but came home to England after many hazards by sea and land and fought for the King at Newbury and lost a great inheritance and departed for Barbados in the same ship, by curious chance, in which he had long adventured with the pirates	us
inu.32000006997615	4.0	Ritchie, Anne Thackeray	False	False	3.0	True	1873.0	f	False	London;Smith, Elder, & co.;1873.	1873	Ritchie	1873	False	uk	False	False	False	8570178.0	True	Old Kensington	uk
uc2.ark+=13960=t10p1901j	3.0	Malet, Lucas	False	False	3.0	True	1885.0	f	False	Leipzig;B. Tauchnitz;1885.	1885	Malet	1885	False	uk	False	False	False	7708064.0	True	Colonel Enderby's wife	uk
mdp.39015063740164		Allen, James Lane,	True	False			1897.0		False	New York;The Macmillan company;London;Macmillan & co., ltd.;1897.	1897	Allen	1897	False		False	False	False	242916.0	False	The choir invisible	us
yale.39002014432901	10.0	Dana, Richard Henry	False	False	1.0	True			False	London;E. Moxon;1841.	1841	Dana	1841	False		True	False	False	9832016.0	False	Two years before the mast : a personal narrative of life at sea	guess: us
mdp.39015061866300	1.0	Bailey, Temple	True	False	1.0	True			False	New York|Grosset & Dunlap|c1926.	1926	Bailey	1926	False		False	False	False	4971950.0	False	The blue window	us
nyp.33433074940861	34.0	Twain, Mark	False	False	9.0	True	1875.0	m	False	Hartford, Conn.;American Pub. Co.;1881, c1875.	1875	Twain	1875	True	us	False	False	False	8664166.0	True	The adventures of Tom Sawyer	us
mdp.39015004859578	3.0	Shaw, Irwin	True	False	3.0	True			False	New York|Random House|1948.	1948	Shaw	1948	False		False	False	False	737454.0	False	The young lions	us
mdp.39015057934351		Cain, James M	False	False			1941.0	m	False	New York|A. A. Knopf|1941.	1941	Cain	1941	False	us	False	False	False	622560.0	True	Mildred Pierce	us
nyp.33433082530654	1.0	Eyster, Nellie Blessing	False	True	1.0	True	1867.0	f	False	Philadelphia;D. Ashmead;1868.	1868	Eyster	1867	False	us	False	False	False	8654872.0	False	On the wing	us
hvd.32044097914220	11.0	Cooper, James Fenimore,	True	False	5.0	True	1821.0	m	False	New York;Charles Wiley;1824.	1824	Cooper	1821	False	us	False	False	False	9718630.0	False	The spy	us
uc2.ark+=13960=t5p84469b		Evans, Augusta J.	True	False			1866.0		False		1896	Evans	1866	False		False	False	False	7658507.0	False	St. Elmo	us
nyp.33433076060791		Warfield, Catherine Ann Ware	False	True			1863.0	m	False	London;R. Bentley;1860.	1860	Warfield	1860	False	uk	False	False	False	7915091.0	False	The household of Bouverie	us
uc2.ark+=13960=t6sx69c95	4.0	Wood, Ellen	False	True	4.0	True	1870.0	f	False	London;R. Bentley;1870.	1870	Wood	1870	False	uk	False	False	False	7693922.0	False	Bessy Rane	uk
uiuo.ark+=13960=t4kk9x89j	2.0	Robinson, F. W	False	True	2.0	True	1895.0	m	False	London;Chatto & Windus ...;1895.	1895	Robinson	1895	False	uk	False	False	False	8724326.0	False	The woman in the dark	uk
nyp.33433076045925	1.0	Miller, Alice Duer	False	False	1.0	True	1903.0	f	False	New York;Scribner;1903.	1903	Miller	1903	False	us	False	False	False	8679031.0	True	The modern obstacle	us
uc1.b3688035		Chase, Mary Ellen	False	False			1935.0	f	False	New York|The Macmillan company|1935.	1935	Chase	1935	False	us	False	False	False	4439135.0	True	Silas Crockett	us
njp.32101068175320	7.0	Caine, Hall,	True	False	7.0	True	1897.0		False	London;W. Heinemann;1897.	1897	Caine	1897	False		False	False	False	7686389.0	False	The Christian;	uk
mdp.39015013750917	1.0	Gore, Catherine	True	False	1.0	True	1831.0		False	Philadelphia;E. L. Carey & A. Hart;1834.	1834	Gore	1831	False		False	False	False	779296.0	False	Mothers and daughters;	guess: non-us
uc1.$b56184	1.0	Puckette, Clara Childs	False	True	1.0	True	1944.0	f	False	New York|Indianapolis|The Bobbs-Merrill company|1944	1944	Puckette	1944	False	us	False	False	False	6575718.0	False	Old Mitt laughs last, | $c: by Clara Childs Puckett; drawings by Sandra James.	us
mdp.39015003940973		Glasgow, Ellen Anderson Gholson,	True	False			1904.0		False	New York;Doubleday, Page & co.;1904.	1904	Glasgow	1904	False		False	False	False	432645.0	False	The deliverance	us
pst.000051139704	1.0	Sheldon, Sidney	True	False	1.0	True			False	New York|W. Morrow and Co.|c1987.	1987	Sheldon	1987	False		False	False	False	9810286.0	False	Windmills of the gods	us
uc1.a0001121284		Hergesheimer, Joseph	False	False			1922.0	m	False		1922	Hergesheimer	1922	False	us	False	False	False		True	Cytherea	us
uc2.ark+=13960=t9n29rc1s	2.0	Goldie, V	False	False	2.0	True	1913.0	m	False	New York;F.A. Stokes;c1913.	1913	Goldie	1913	False	uk	False	False	False	7660255.0	True	The declension of Henry D'Albiac	uk
njp.32101073308494	8.0	Manning, Anne	False	True	4.0	True	1849.0	f	False	New York;D. Appleton;1852.	1852	Manning	1849	False	uk	False	False	False	9013221.0	False	The maiden & married life of Mary Powell, afterwards Mistress Milton	uk
uc2.ark+=13960=t9t14vb9r		Ellis, J. Breckenridge	True	False			1912.0		False		1912	Ellis	1912	False		False	False	False	7657326.0	False	Fran	us
njp.32101067643351		Estvan, Mathilde	False	True			1872.0	f	False	New York;Putnam;1872.	1872	Estvan	1872	False	us	False	False	False	8434204.0	False	Harry Delaware	us
hvd.hwkly1		Byron, George Gordon Byron,	True	False			1814.0		False		1815	Byron	1814	False		False	False	False		False	The Corsair; a tale	uk
nyp.33433074901996	3.0	Mitchell, Donald Grant	False	True	2.0	True	1851.0	m	False	New York;C. Scribner and company;1869, [c1863	1869	Mitchell	1851	False	us	False	False	False	7694550.0	False	Dream life	us
nyp.33433076055130	4.0	Poole, Ernest	True	False	4.0	True			False	New York;Macmillan;1917.	1917	Poole	1917	False		False	False	False	1376666.0	False	His family	us
uc2.ark+=13960=t71v5fs45		Watts-Dunton, Theodore,	True	False			1898.0		False		1898	Watts-Dunton	1898	False		False	False	False	7675677.0	False	Aylwin	guess: non-us
uva.x000179384	8.0	Doyle, Arthur Conan, Sir	True	False	3.0	True			False	New York;P.F. Collier;c1902.	1902	Doyle	1902	False		False	False	False	9793071.0	False	The hound of the Baskervilles	Scottish
uc2.ark+=13960=t4kk98b83	2.0	Whitlock, Brand	False	False	2.0	True	1907.0	m	False	Indianapolis;The Bobbs-Merrill Company;1907	1907	Whitlock	1907	False	us	False	False	False	6541722.0	True	The turn of the balance	us
uc2.ark+=13960=t92805r7z		Collins, A. Maria	False	True			1853.0	f	False	Cincinnati, Ohio;Moore, Anderson, Wilstach & Keys;1853.	1853	Collins	1853	False	us	False	False	False	7656110.0	False	Mrs. Ben Darby	us
dul1.ark+=13960=t5x64812v	2.0	Skene, Felicia	False	True	2.0	True	1866.0	f	False	Edinburgh;Edmonston and Douglas;1866.	1866	Skene	1866	False	uk	False	False	False	10945360.0	False	Hidden depths	uk
wu.89100335819	3.0	King, Basil	True	False	3.0	True			False	New York;Grosset & Dunlap;1912	1912	King	1912	False		False	False	False	9182984.0	False	The street called Straight: a novel	us
mdp.39015025358592		Locke, William John,	True	False			1917.0		False	New York;John Lane company;London;John Lane; [etc., etc.;1917.	1917	Locke	1917	False		False	False	False	538570.0	False	The red planet	uk
mdp.39015020668409	6.0	Steinbeck, John	True	False	4.0	True			False	New York|The Viking Press|1961.	1961	Steinbeck	1961	False		False	False	False	1021172.0	False	The winter of our discontent	us
pst.000029840205		Greene, Graham	False	False			1940.0	m	False	New York|The Viking press|1946.	1946	Greene	1940	False	uk	False	False	False	434329.0	True	The Power and the Glory	uk
mdp.39015013000289	2.0	Deeping, Warwick	True	False	2.0	True			False	New York|A. A. Knopf|1929.	1929	Deeping	1929	False		False	False	False	485210.0	False	Roper's row	uk
uc2.ark+=13960=t9f47jb2d	3.0	Wister, Owen	True	False	3.0	True			False	New York;The Macmillan company;London;Macmillan & co., ltd.;1906.	1906	Wister	1906	False		False	False	False	779376.0	False	Lady Baltimore	us
uc2.ark+=13960=t2794143s	4.0	Burroughs, Edgar Rice	False	True	1.0	True	1917.0	m	False	New York;Grosset & Dunlap;1917	1917	Burroughs	1917	False	us	False	False	False	7652854.0	False	A princess of Mars	us
mdp.39015022391133	11.0	Somerville, E. Œ	False	False	9.0	True	1902.0	f	False	London;New York [etc.;Longmans, Green, & co.;1902.	1902	Somerville	1902	False	ir	False	False	False	782024.0	True	Some experiences of an Irish R. M	ir
uc2.ark+=13960=t80k2765m	2.0	Darlington, William Aubrey	False	True	2.0	True	1920.0	m	False	New York;Frederick A. Stokes company;c1920	1920	Darlington	1920	False	uk	False	False	False	7655326.0	False	Alf's button	uk
wu.89087925830	2.0	Arthur, T. S	False	False	1.0	True	1860.0	m	False	Philadelphia;John E. Potter;c1860.	1860	Arthur	1860	False	us	False	False	False	8994341.0	True	The Allen house, or, Twenty years ago and now	us
uc1.$b299826	1.0	Clarke, Donald Henderson	False	True	1.0	True	1931.0	m	False	New York|The Vanguard Press|c1931.	1931	Clarke	1931	False	us	False	False	False	6533274.0	False	Young and healthy / | $c: by Donald Henderson Clarke.	us
uc2.ark+=13960=t6g15w00s		Parker, Gilbert,	True	False			1898.0		False		1898	Parker	1898	False		False	False	False	7667901.0	False	The battle of the strong;	ca
uc1.b3327221		Zangwill, Israel	False	False			1900.0	m	False	New York;Harper;1900	1900	Zangwill	1900	False	uk	False	False	False	1189277.0	True	The mantle of Elijah	uk
mdp.39015011425348	3.0	Braddon, M. E	False	False	3.0	True	1865.0	f	False	London;John Maxwell;1865.	1865	Braddon	1865	False	uk	False	False	False	448871.0	True	Only a clod, in three vols	uk
uc2.ark+=13960=t11n7z639		Zangwill, Israel,	True	False			1895.0		False		1895	Zangwill	1895	False		False	False	False	1776446.0	False	The master	uk
njp.32101065600601	1.0	Whittlesey, Elsie Leigh	False	True	1.0	True	1873.0	f	False	Philadelphia;Claxton, Remsen & Haffelfinger;1873.	1873	Whittlesey	1873	False	us	False	False	False	9403715.0	False	The hemlock swamp	us
mdp.39015002710773	3.0	Priestley, J.B	False	False	3.0	True	1927.0	m	False	London|W. Heinemann|1927.	1927	Priestley	1927	False	uk	False	False	False	1376905.0	True	Benighted	uk
uc1.b3146409		Wiggin, Kate Douglas Smith,	True	False			1898.0		False	Boston;New York;Houghton, Mifflin and Co.;1898;(Cambridge [Mass.;The Riverside Press)	1898	Wiggin	1898	False		False	False	False	5956021.0	False	Penelope's progress	us
uc1.32106010138839	8.0	Hemingway, Ernest	True	False	4.0	True			False	New York|Scribner|c1952.	1952	Hemingway	1952	False		False	False	False	7116735.0	False	The old man and the sea	us
